date,client,platform,campaign,impressions,clicks,cost,conversions,ctr,cpc,cpa,month,extracted_client,campaign_category,date_clean
2025-04-30,ClientH,Google Ads,ClientH-Shopping-Products,41093.0,2637,7719.02,58,6.42,2.93,133.09,4,ClientH,Other,2025-04-30
2025-04-09,ClientB,Facebook Ads,ClientB-FB-Remarketing,3985.0,249,639.02,11,6.25,2.57,58.09,4,ClientB,Other,2025-04-09
2025-07-12,ClientJ,Google Ads,ClientJ-Search-Brand,45067.0,2052,8569.68,88,4.55,4.18,97.38,7,ClientJ,Search,2025-07-12
2025-06-04,ClientG,Google Ads,ClientG-YouTube-Awareness,43073.0,3394,3859.4,104,7.88,1.14,37.11,6,ClientG,Other,2025-06-04
2025-08-19,ClientL,Facebook Ads,ClientL-FB-Prospecting,30886.0,1971,4946.94,42,6.38,2.51,117.78,8,ClientL,Other,2025-08-19
2025-04-10,ClientG,Google Ads,ClientG-Shopping-Products,8229.0,205,548.3,6,2.49,2.67,91.38,4,ClientG,Other,2025-04-10
2025-06-26,ClientC,Google Ads,ClientC-Search-Brand,8503.0,627,700.9,3,7.37,1.12,233.63,6,ClientC,Search,2025-06-26
2025-01-26,ClientE,Google Ads,ClientE-Search-Brand,21988.0,1104,5254.42,37,5.02,4.76,142.01,1,ClientE,Search,2025-01-26
2025-11-26,ClientE,Google Ads,ClientE-Search-Nonbrand,41662.0,993,4141.57,10,3.81,2.61,258.85,11,ClientE,Search,2025-11-26
2025-11-26,ClientL,Google Ads,ClientL-Search-Brand,67698.0,446,1394.5,13,1.05,1.95,67.04,11,ClientL,Search,2025-11-26
2025-06-28,ClientH,Google Ads,ClientH-Shopping-Products,3069.0,73,266.31,2,2.38,3.65,133.16,6,ClientH,Other,2025-06-28
2025-07-01,ClientC,Facebook Ads,ClientC-Messenger,5580.0,234,923.67,9,4.19,3.95,102.63,7,ClientC,Other,2025-07-01
2025-07-11,ClientF,Facebook Ads,ClientF-Messenger,44560.0,3522,6210.47,127,7.9,1.76,48.9,7,ClientF,Other,2025-07-11
2025-04-07,ClientH,Facebook Ads,ClientH-FB-Prospecting,25277.0,1515,4564.8,37,5.99,3.01,123.37,4,ClientH,Other,2025-04-07
2025-02-11,ClientH,Google Ads,ClientH-Search-Brand,45461.0,1787,6329.23,58,3.93,3.54,109.12,2,ClientH,Search,2025-02-11
2025-09-09,ClientC,Facebook Ads,ClientC-FB-Video,24993.0,358,246.01,17,1.43,0.69,14.47,9,ClientC,Other,2025-09-09
2025-08-31,ClientL,Facebook Ads,ClientL-IG-Stories,21027.0,1443,3455.94,59,6.86,2.39,58.58,8,ClientL,Other,2025-08-31
2025-05-02,ClientJ,Google Ads,ClientJ-Search-Brand,38896.0,825,516.04,19,2.12,0.63,27.16,5,ClientJ,Search,2025-05-02
2025-08-02,ClientI,Facebook Ads,ClientI-IG-Stories,28177.0,973,1901.41,45,3.45,1.95,42.25,8,ClientI,Other,2025-08-02
2025-07-03,ClientL,Facebook Ads,ClientL-FB-Video,19333.0,1007,3925.7,20,5.21,3.9,196.28,7,ClientL,Other,2025-07-03
2025-06-05,ClientL,Google Ads,ClientL-Search-Nonbrand,28434.0,434,1230.15,14,1.53,2.83,87.87,6,ClientL,Search,2025-06-05
2025-05-09,ClientL,Facebook Ads,ClientL-Messenger,14571.0,444,1498.96,12,3.05,3.38,124.91,5,ClientL,Other,2025-05-09
2025-05-26,ClientB,Facebook Ads,ClientB-FB-Prospecting,6716.0,272,272.53,12,4.05,1.0,22.71,5,ClientB,Other,2025-05-26
2024-12-31,ClientK,Google Ads,ClientK-YouTube-Awareness,49464.0,1012,7282.1,5,3.27,4.5,910.26,12,ClientK,Other,2024-12-31
2025-01-07,ClientI,Facebook Ads,ClientI-FB-Remarketing,19555.0,863,757.65,5,4.41,0.88,151.53,1,ClientI,Other,2025-01-07
2025-09-30,ClientD,Google Ads,ClientD-YouTube-Awareness,13248.0,880,4013.58,39,6.64,4.56,102.91,9,ClientD,Other,2025-09-30
2025-10-31,ClientI,Google Ads,ClientI-Shopping-Products,2332.0,29,104.36,1,1.24,3.6,104.36,10,ClientI,Other,2025-10-31
2025-10-07,ClientE,Google Ads,ClientE-YouTube-Awareness,41521.0,1554,5546.45,41,3.74,3.57,135.28,10,ClientE,Other,2025-10-07
2025-02-10,ClientI,Google Ads,ClientI-YouTube-Awareness,6641.0,181,316.41,4,2.73,1.75,79.1,2,ClientI,Other,2025-02-10
2025-09-02,ClientC,Facebook Ads,ClientC-FB-Video,20646.0,427,246.73,18,2.07,0.58,13.71,9,ClientC,Other,2025-09-02
2025-05-22,ClientC,Google Ads,ClientC-Display-Prospecting,2571.0,153,383.92,2,5.95,2.51,191.96,5,ClientC,Display,2025-05-22
2025-04-26,ClientI,Google Ads,ClientI-Search-Brand,2626.0,114,155.97,0,4.34,1.37,0.0,4,ClientI,Search,2025-04-26
2025-08-27,ClientD,Google Ads,ClientD-YouTube-Awareness,6486.0,395,356.29,7,6.09,0.9,50.9,8,ClientD,Other,2025-08-27
2025-10-18,ClientF,Facebook Ads,ClientF-FB-Video,42774.0,2704,11009.95,6,6.32,4.07,1834.99,10,ClientF,Other,2025-10-18
2025-03-15,ClientG,Google Ads,ClientG-Shopping-Products,25246.0,606,1040.61,22,2.4,1.72,47.3,3,ClientG,Other,2025-03-15
2025-04-15,ClientF,Facebook Ads,ClientF-FB-Video,21681.0,1210,4048.23,35,5.58,3.35,115.66,4,ClientF,Other,2025-04-15
2025-11-12,ClientE,Facebook Ads,ClientE-FB-Prospecting,26878.0,1157,5211.25,54,6.89,2.82,60.32,11,ClientE,Other,2025-11-12
2025-08-25,ClientI,Facebook Ads,ClientI-FB-Prospecting,27146.0,1253,4358.61,4,4.62,3.48,1089.65,8,ClientI,Other,2025-08-25
2025-11-09,ClientJ,Facebook Ads,ClientJ-FB-Remarketing,54966.0,2257,8711.66,8,6.57,2.41,680.6,11,ClientJ,Other,2025-11-09
2025-09-12,ClientK,Google Ads,ClientK-Search-Brand,11670.0,440,2114.93,8,3.77,4.81,264.37,9,ClientK,Search,2025-09-12
2025-06-27,ClientD,Facebook Ads,ClientD-IG-Stories,18006.0,544,2423.36,26,3.02,4.45,93.21,6,ClientD,Other,2025-06-27
2025-08-26,ClientB,Facebook Ads,ClientB-IG-Stories,29111.0,2320,11329.7,52,7.97,4.88,217.88,8,ClientB,Other,2025-08-26
2025-02-01,ClientL,Google Ads,ClientL-Shopping-Products,41634.0,1073,4569.24,2,2.58,4.26,2284.62,2,ClientL,Other,2025-02-01
2025-08-02,ClientF,Google Ads,ClientF-YouTube-Awareness,46568.0,993,1945.97,39,2.13,1.96,49.9,8,ClientF,Other,2025-08-02
2025-05-02,ClientL,Facebook Ads,ClientL-Messenger,44095.0,1004,2961.72,1,2.28,2.95,2961.72,5,ClientL,Other,2025-05-02
2025-01-13,ClientF,Google Ads,ClientF-Display-Prospecting,26278.0,787,1577.33,28,2.99,2.0,56.33,1,ClientF,Display,2025-01-13
2025-06-16,ClientE,Facebook Ads,ClientE-FB-Prospecting,12124.0,254,176.03,8,2.1,0.69,22.0,6,ClientE,Other,2025-06-16
2025-04-24,ClientG,Facebook Ads,ClientG-IG-Stories,10323.0,345,1035.97,0,3.34,3.0,0.0,4,ClientG,Other,2025-04-24
2025-03-31,ClientJ,Facebook Ads,ClientJ-FB-Prospecting,24369.0,1150,3780.58,11,4.72,3.29,343.69,3,ClientJ,Other,2025-03-31
2024-11-28,ClientE,Google Ads,ClientE-Search-Nonbrand,33773.0,1332,2123.12,62,6.31,1.0,21.4,11,ClientE,Search,2024-11-28
2025-08-01,ClientJ,Google Ads,ClientJ-Search-Nonbrand,17515.0,1217,5379.44,21,6.95,4.42,256.16,8,ClientJ,Search,2025-08-01
2025-11-05,ClientF,Google Ads,ClientF-Search-Nonbrand,39744.0,1739,1591.49,86,7.0,0.57,11.57,11,ClientF,Search,2025-11-05
2025-04-04,ClientB,Google Ads,ClientB-Shopping-Products,13106.0,676,1957.58,27,5.16,2.9,72.5,4,ClientB,Other,2025-04-04
2025-06-06,ClientA,Google Ads,ClientA-Search-Nonbrand,18394.0,512,2053.37,13,2.78,4.01,157.95,6,ClientA,Search,2025-06-06
2025-02-02,ClientF,Facebook Ads,ClientF-Messenger,49380.0,2972,14661.23,61,6.02,4.93,240.35,2,ClientF,Other,2025-02-02
2024-12-01,ClientB,Facebook Ads,ClientB-FB-Remarketing,3750.0,118,320.22,3,5.03,1.7,66.71,12,ClientB,Other,2024-12-01
2025-09-26,ClientJ,Google Ads,ClientJ-Search-Brand,33533.0,2654,2779.17,119,7.91,1.05,23.35,9,ClientJ,Search,2025-09-26
2025-09-17,ClientG,Facebook Ads,ClientG-FB-Video,8374.0,312,1056.11,11,3.73,3.38,96.01,9,ClientG,Other,2025-09-17
2025-04-19,ClientH,Google Ads,ClientH-Search-Nonbrand,33498.0,1936,3697.64,39,5.78,1.91,94.81,4,ClientH,Search,2025-04-19
2025-06-06,ClientI,Google Ads,ClientI-Search-Nonbrand,24805.0,1216,3440.42,29,4.9,2.83,118.64,6,ClientI,Search,2025-06-06
2024-12-18,ClientJ,Google Ads,ClientJ-Shopping-Products,39045.0,510,2021.84,11,2.09,2.48,114.88,12,ClientJ,Other,2024-12-18
2025-07-12,ClientA,Facebook Ads,ClientA-FB-Video,46347.0,2217,10657.44,108,4.78,4.81,98.68,7,ClientA,Other,2025-07-12
2025-10-06,ClientB,Google Ads,ClientB-Search-Nonbrand,24819.0,1366,2556.62,68,5.5,1.87,37.6,10,ClientB,Search,2025-10-06
2025-03-24,ClientF,Google Ads,ClientF-Search-Brand,43075.0,1122,3551.95,37,2.6,3.17,96.0,3,ClientF,Search,2025-03-24
2025-09-25,ClientE,Facebook Ads,ClientE-IG-Stories,47586.0,2531,5867.89,1,5.32,2.32,5867.89,9,ClientE,Other,2025-09-25
2025-04-18,ClientE,Google Ads,ClientE-Search-Brand,23354.0,494,2465.41,21,2.12,4.99,117.4,4,ClientE,Search,2025-04-18
2025-01-05,ClientD,Google Ads,ClientD-Search-Nonbrand,20924.0,645,2585.01,6,3.08,4.01,430.84,1,ClientD,Search,2025-01-05
2025-11-17,ClientH,Facebook Ads,ClientH-FB-Prospecting,5781.0,74,282.72,0,2.05,2.39,0.0,11,ClientH,Other,2025-11-17
2025-08-06,ClientD,Google Ads,ClientD-Shopping-Products,1464.0,32,35.3,0,2.19,1.1,0.0,8,ClientD,Other,2025-08-06
2025-10-26,ClientI,Facebook Ads,ClientI-Messenger,46800.0,1188,5651.27,10,2.54,4.76,565.13,10,ClientI,Other,2025-10-26
2025-06-22,ClientF,Google Ads,ClientF-Display-Prospecting,36909.0,674,3188.63,15,1.83,4.73,212.58,6,ClientF,Display,2025-06-22
2025-06-25,ClientG,Google Ads,ClientG-Shopping-Products,17416.0,466,1340.49,13,2.68,2.88,103.11,6,ClientG,Other,2025-06-25
2025-03-22,ClientE,Facebook Ads,ClientE-IG-Stories,41618.0,971,2771.91,10,2.33,2.85,277.19,3,ClientE,Other,2025-03-22
2025-07-10,ClientB,Facebook Ads,ClientB-FB-Remarketing,24282.0,1795,8710.08,60,7.39,4.85,145.17,7,ClientB,Other,2025-07-10
2025-04-10,ClientL,Facebook Ads,ClientL-FB-Prospecting,28987.0,421,1515.64,18,1.45,3.6,84.2,4,ClientL,Other,2025-04-10
2025-08-05,ClientG,Google Ads,ClientG-Search-Nonbrand,23455.0,443,812.6,3,1.89,1.83,270.87,8,ClientG,Search,2025-08-05
2025-07-04,ClientJ,Google Ads,ClientJ-Search-Brand,44688.0,1161,889.4,16,2.6,0.77,55.59,7,ClientJ,Search,2025-07-04
2025-02-26,ClientK,Google Ads,ClientK-Shopping-Products,17266.0,795,771.23,0,4.6,0.97,0.0,2,ClientK,Other,2025-02-26
2025-11-16,ClientE,Facebook Ads,ClientE-FB-Video,21747.0,840,4175.14,34,6.18,3.11,76.75,11,ClientE,Other,2025-11-16
2025-01-12,ClientA,Google Ads,ClientA-Shopping-Products,33475.0,660,2490.43,0,1.97,3.77,0.0,1,ClientA,Other,2025-01-12
2025-01-04,ClientL,Google Ads,ClientL-Display-Prospecting,29886.0,577,1940.58,3,1.93,3.36,646.86,1,ClientL,Display,2025-01-04
2025-04-18,ClientH,Facebook Ads,ClientH-FB-Prospecting,9522.0,481,1147.11,11,5.05,2.38,104.28,4,ClientH,Other,2025-04-18
2025-03-07,ClientJ,Facebook Ads,ClientJ-Messenger,39078.0,915,627.67,17,2.34,0.69,36.92,3,ClientJ,Other,2025-03-07
2025-10-21,ClientK,Facebook Ads,ClientK-FB-Remarketing,13584.0,1062,2054.19,1,7.82,1.93,2054.19,10,ClientK,Other,2025-10-21
2025-06-05,ClientH,Google Ads,ClientH-YouTube-Awareness,19117.0,326,1188.43,13,1.71,3.65,91.42,6,ClientH,Other,2025-06-05
2025-01-01,ClientG,Google Ads,ClientG-Search-Nonbrand,36559.0,1126,1813.11,15,3.08,1.61,120.87,1,ClientG,Search,2025-01-01
2025-04-23,ClientD,Facebook Ads,ClientD-FB-Prospecting,40941.0,792,3613.96,18,1.93,4.56,200.78,4,ClientD,Other,2025-04-23
2024-12-27,ClientK,Google Ads,ClientK-Shopping-Products,35554.0,627,1839.49,28,2.82,1.83,41.06,12,ClientK,Other,2024-12-27
2025-10-27,ClientD,Facebook Ads,ClientD-Messenger,29361.0,1142,1798.63,23,3.89,1.57,78.2,10,ClientD,Other,2025-10-27
2025-02-19,ClientH,Facebook Ads,ClientH-FB-Prospecting,36582.0,1025,3716.43,33,2.8,3.63,112.62,2,ClientH,Other,2025-02-19
2025-09-04,ClientK,Google Ads,ClientK-YouTube-Awareness,28535.0,1493,1596.67,73,5.23,1.07,21.87,9,ClientK,Other,2025-09-04
2025-11-06,ClientH,Google Ads,ClientH-Shopping-Products,59512.0,2104,10634.54,37,5.66,3.16,179.64,11,ClientH,Other,2025-11-06
2025-08-24,ClientG,Google Ads,ClientG-Display-Prospecting,620.0,44,203.15,0,7.1,4.62,0.0,8,ClientG,Display,2025-08-24
2025-04-30,ClientL,Facebook Ads,ClientL-Messenger,11232.0,639,445.21,23,5.69,0.7,19.36,4,ClientL,Other,2025-04-30
2025-03-09,ClientH,Google Ads,ClientH-Search-Brand,32422.0,1637,6112.89,17,5.05,3.73,359.58,3,ClientH,Search,2025-03-09
2025-06-30,ClientA,Facebook Ads,ClientA-IG-Stories,48730.0,2548,6393.15,100,5.23,2.51,63.93,6,ClientA,Other,2025-06-30
2025-04-26,ClientB,Google Ads,ClientB-Search-Brand,20737.0,1106,3027.78,44,5.33,2.74,68.81,4,ClientB,Search,2025-04-26
2025-02-18,ClientH,Google Ads,ClientH-Shopping-Products,36074.0,1719,3796.45,8,4.77,2.21,474.56,2,ClientH,Other,2025-02-18
2025-03-17,ClientI,Google Ads,ClientI-Shopping-Products,35230.0,463,1361.1,8,1.31,2.94,170.14,3,ClientI,Other,2025-03-17
2025-08-29,ClientE,Facebook Ads,ClientE-IG-Stories,46311.0,3243,11632.45,5,7.0,3.59,2326.49,8,ClientE,Other,2025-08-29
2025-06-16,ClientF,Facebook Ads,ClientF-FB-Prospecting,33166.0,2169,8803.1,83,6.54,4.06,106.06,6,ClientF,Other,2025-06-16
2025-09-07,ClientG,Facebook Ads,ClientG-IG-Stories,3826.0,236,202.51,9,6.17,0.86,22.5,9,ClientG,Other,2025-09-07
2025-05-19,ClientG,Google Ads,ClientG-Shopping-Products,45882.0,652,1670.36,24,1.42,2.56,69.6,5,ClientG,Other,2025-05-19
2025-10-20,ClientL,Google Ads,ClientL-Search-Brand,29742.0,391,352.64,3,1.31,0.9,117.55,10,ClientL,Search,2025-10-20
2025-06-21,ClientD,Facebook Ads,ClientD-FB-Prospecting,27841.0,955,4023.67,39,3.43,4.21,103.17,6,ClientD,Other,2025-06-21
2025-01-29,ClientL,Facebook Ads,ClientL-FB-Remarketing,18610.0,1331,1189.98,28,7.15,0.89,42.5,1,ClientL,Other,2025-01-29
2025-02-08,ClientI,Facebook Ads,ClientI-FB-Prospecting,49796.0,2130,7953.69,62,4.28,3.73,128.29,2,ClientI,Other,2025-02-08
2025-08-05,ClientD,Google Ads,ClientD-Shopping-Products,19338.0,1473,6541.05,32,7.62,4.44,204.41,8,ClientD,Other,2025-08-05
2025-03-31,ClientG,Facebook Ads,ClientG-FB-Video,15465.0,212,1025.42,6,1.37,4.84,170.9,3,ClientG,Other,2025-03-31
2025-03-28,ClientE,Google Ads,ClientE-Display-Prospecting,10848.0,809,3401.58,13,7.46,4.2,261.66,3,ClientE,Display,2025-03-28
2025-08-29,ClientH,Facebook Ads,ClientH-IG-Stories,49363.0,1505,6574.11,35,3.05,4.37,187.83,8,ClientH,Other,2025-08-29
2025-03-27,ClientJ,Facebook Ads,ClientJ-IG-Stories,3993.0,145,100.27,5,3.63,0.69,20.05,3,ClientJ,Other,2025-03-27
2025-10-10,ClientE,Facebook Ads,ClientE-FB-Video,47544.0,1928,4412.98,95,4.06,2.29,46.45,10,ClientE,Other,2025-10-10
2025-05-10,ClientA,Google Ads,ClientA-Display-Prospecting,45053.0,3373,14214.01,17,7.49,4.21,836.12,5,ClientA,Display,2025-05-10
2025-09-09,ClientB,Google Ads,ClientB-Display-Prospecting,10253.0,339,733.31,7,3.31,2.16,104.76,9,ClientB,Display,2025-09-09
2025-08-19,ClientJ,Facebook Ads,ClientJ-IG-Stories,28959.0,1575,4627.13,16,5.44,2.94,289.2,8,ClientJ,Other,2025-08-19
2025-10-13,ClientJ,Facebook Ads,ClientJ-FB-Prospecting,6261.0,171,604.7,1,2.73,3.54,604.7,10,ClientJ,Other,2025-10-13
2025-05-07,ClientI,Google Ads,ClientI-Shopping-Products,14425.0,948,4044.8,6,6.57,4.27,674.13,5,ClientI,Other,2025-05-07
2025-10-01,ClientD,Facebook Ads,ClientD-FB-Prospecting,12121.0,348,885.12,13,2.87,2.54,68.09,10,ClientD,Other,2025-10-01
2025-02-24,ClientH,Google Ads,ClientH-Shopping-Products,2858.0,92,132.58,0,3.22,1.44,0.0,2,ClientH,Other,2025-02-24
2025-04-18,ClientG,Facebook Ads,ClientG-FB-Prospecting,21819.0,1122,4525.91,54,5.14,4.03,83.81,4,ClientG,Other,2025-04-18
2025-06-18,ClientE,Google Ads,ClientE-YouTube-Awareness,38349.0,586,2822.88,24,1.53,4.82,117.62,6,ClientE,Other,2025-06-18
2025-10-02,ClientG,Google Ads,ClientG-Shopping-Products,25779.0,1472,2048.52,23,5.71,1.39,89.07,10,ClientG,Other,2025-10-02
2025-07-12,ClientF,Google Ads,ClientF-Shopping-Products,39852.0,1881,3910.56,32,4.72,2.08,122.2,7,ClientF,Other,2025-07-12
2025-10-27,ClientF,Google Ads,ClientF-Shopping-Products,43193.0,2976,10568.17,14,6.89,3.55,754.87,10,ClientF,Other,2025-10-27
2025-07-07,ClientE,Google Ads,ClientE-Shopping-Products,35549.0,894,1927.77,37,2.51,2.16,52.1,7,ClientE,Other,2025-07-07
2025-01-07,ClientL,Google Ads,ClientL-Display-Prospecting,23287.0,502,642.57,6,2.16,1.28,107.1,1,ClientL,Display,2025-01-07
2025-06-11,ClientG,Facebook Ads,ClientG-IG-Stories,28723.0,925,2649.12,44,3.22,2.86,60.21,6,ClientG,Other,2025-06-11
2025-02-03,ClientB,Google Ads,ClientB-Shopping-Products,12911.0,993,3943.03,29,7.69,3.97,135.97,2,ClientB,Other,2025-02-03
2025-08-18,ClientJ,Google Ads,ClientJ-Search-Brand,48164.0,1027,4003.07,21,2.13,3.9,190.62,8,ClientJ,Search,2025-08-18
2024-11-29,ClientB,Google Ads,ClientB-Display-Prospecting,59987.0,557,4105.18,1,1.49,4.61,2565.74,11,ClientB,Display,2024-11-29
2025-11-23,ClientH,Facebook Ads,ClientH-FB-Video,52051.0,2054,9985.15,6,6.31,3.04,1040.12,11,ClientH,Other,2025-11-23
2025-04-01,ClientL,Google Ads,ClientL-Search-Brand,16691.0,765,2466.8,30,4.58,3.22,82.23,4,ClientL,Search,2025-04-01
2025-03-17,ClientF,Google Ads,ClientF-Search-Brand,4550.0,264,388.08,5,5.8,1.47,77.62,3,ClientF,Search,2025-03-17
2025-02-21,ClientB,Facebook Ads,ClientB-FB-Video,28110.0,1724,7186.38,13,6.13,4.17,552.8,2,ClientB,Other,2025-02-21
2025-03-27,ClientG,Facebook Ads,ClientG-Messenger,2255.0,140,92.44,7,6.21,0.66,13.21,3,ClientG,Other,2025-03-27
2025-04-03,ClientH,Google Ads,ClientH-Display-Prospecting,43825.0,3215,2915.53,125,7.34,0.91,23.32,4,ClientH,Display,2025-04-03
2025-08-09,ClientK,Google Ads,ClientK-YouTube-Awareness,36329.0,2412,1568.42,14,6.64,0.65,112.03,8,ClientK,Other,2025-08-09
2025-05-29,ClientI,Google Ads,ClientI-Shopping-Products,39258.0,2989,14547.06,91,7.61,4.87,159.86,5,ClientI,Other,2025-05-29
2024-12-13,ClientK,Facebook Ads,ClientK-FB-Remarketing,30342.0,1257,6324.03,5,6.63,3.14,790.5,12,ClientK,Other,2024-12-13
2025-01-28,ClientI,Facebook Ads,ClientI-IG-Stories,49313.0,1744,8432.23,0,3.54,4.83,0.0,1,ClientI,Other,2025-01-28
2025-05-04,ClientF,Google Ads,ClientF-YouTube-Awareness,43597.0,1581,3663.79,12,3.63,2.32,305.32,5,ClientF,Other,2025-05-04
2025-08-22,ClientE,Facebook Ads,ClientE-Messenger,23585.0,552,639.23,6,2.34,1.16,106.54,8,ClientE,Other,2025-08-22
2025-01-01,ClientJ,Facebook Ads,ClientJ-Messenger,48470.0,1310,5725.43,19,2.7,4.37,301.34,1,ClientJ,Other,2025-01-01
2025-08-21,ClientL,Google Ads,ClientL-Display-Prospecting,39340.0,2621,10043.9,70,6.66,3.83,143.48,8,ClientL,Display,2025-08-21
2025-01-30,ClientD,Google Ads,ClientD-YouTube-Awareness,13635.0,597,1833.7,5,4.38,3.07,366.74,1,ClientD,Other,2025-01-30
2025-01-16,ClientL,Google Ads,ClientL-Display-Prospecting,6158.0,191,537.21,8,3.1,2.81,67.15,1,ClientL,Display,2025-01-16
2025-08-09,ClientK,Google Ads,ClientK-Shopping-Products,21197.0,1667,8055.18,21,7.86,4.83,383.58,8,ClientK,Other,2025-08-09
2025-04-25,ClientA,Facebook Ads,ClientA-IG-Stories,40399.0,1758,4125.78,3,4.35,2.35,1375.26,4,ClientA,Other,2025-04-25
2025-10-18,ClientA,Google Ads,ClientA-Display-Prospecting,42858.0,2487,6485.08,55,5.8,2.61,117.91,10,ClientA,Display,2025-10-18
2025-09-27,ClientL,Facebook Ads,ClientL-Messenger,8388.0,516,837.63,19,6.15,1.62,44.09,9,ClientL,Other,2025-09-27
2025-08-30,ClientK,Google Ads,ClientK-YouTube-Awareness,22681.0,547,2241.76,9,2.41,4.1,249.08,8,ClientK,Other,2025-08-30
2025-11-19,ClientK,Facebook Ads,ClientK-FB-Prospecting,65979.0,2438,8794.69,51,5.91,2.25,107.78,11,ClientK,Other,2025-11-19
2025-05-18,ClientC,Google Ads,ClientC-Display-Prospecting,38852.0,1523,6004.65,15,3.92,3.94,400.31,5,ClientC,Display,2025-05-18
2025-06-16,ClientA,Facebook Ads,ClientA-FB-Video,25844.0,2049,1258.08,22,7.93,0.61,57.19,6,ClientA,Other,2025-06-16
2025-10-17,ClientA,Google Ads,ClientA-Search-Nonbrand,27942.0,825,793.91,27,2.95,0.96,29.4,10,ClientA,Search,2025-10-17
2025-01-01,ClientF,Google Ads,ClientF-Search-Nonbrand,40316.0,2327,9440.1,34,5.77,4.06,277.65,1,ClientF,Search,2025-01-01
2025-07-01,ClientL,Facebook Ads,ClientL-Messenger,48181.0,2227,5578.17,53,4.62,2.5,105.25,7,ClientL,Other,2025-07-01
2025-01-31,ClientA,Google Ads,ClientA-Display-Prospecting,14186.0,486,573.59,16,3.43,1.18,35.85,1,ClientA,Display,2025-01-31
2024-12-05,ClientD,Google Ads,ClientD-YouTube-Awareness,22581.0,1072,7993.3,20,7.6,4.66,249.79,12,ClientD,Other,2024-12-05
2025-09-24,ClientF,Facebook Ads,ClientF-FB-Remarketing,4675.0,186,250.17,4,3.98,1.34,62.54,9,ClientF,Other,2025-09-24
2025-11-05,ClientE,Facebook Ads,ClientE-FB-Remarketing,35606.0,322,1902.19,2,1.45,3.69,594.43,11,ClientE,Other,2025-11-05
2025-10-25,ClientD,Facebook Ads,ClientD-FB-Remarketing,16926.0,1205,4978.02,56,7.12,4.13,88.89,10,ClientD,Other,2025-10-25
2025-02-11,ClientC,Facebook Ads,ClientC-FB-Remarketing,39542.0,1273,3615.06,57,3.22,2.84,63.42,2,ClientC,Other,2025-02-11
2025-05-20,ClientH,Google Ads,ClientH-Display-Prospecting,45906.0,3133,1819.3,151,6.82,0.58,12.05,5,ClientH,Display,2025-05-20
2025-01-13,ClientD,Google Ads,ClientD-Search-Brand,29674.0,1227,3499.27,47,4.13,2.85,74.45,1,ClientD,Search,2025-01-13
2024-12-12,ClientL,Facebook Ads,ClientL-FB-Video,30597.0,1267,5053.34,48,6.63,2.49,65.8,12,ClientL,Other,2024-12-12
2025-11-23,ClientK,Facebook Ads,ClientK-FB-Prospecting,77691.0,3477,23374.14,16,7.16,4.2,913.05,11,ClientK,Other,2025-11-23
2025-04-23,ClientA,Facebook Ads,ClientA-FB-Remarketing,46503.0,2245,9748.7,57,4.83,4.34,171.03,4,ClientA,Other,2025-04-23
2024-12-23,ClientA,Facebook Ads,ClientA-Messenger,60197.0,1817,7522.64,23,4.83,2.59,204.42,12,ClientA,Other,2024-12-23
2025-10-01,ClientA,Facebook Ads,ClientA-FB-Remarketing,33052.0,2074,3970.62,100,6.27,1.91,39.71,10,ClientA,Other,2025-10-01
2025-02-28,ClientA,Facebook Ads,ClientA-Messenger,46609.0,2433,11349.16,68,5.22,4.66,166.9,2,ClientA,Other,2025-02-28
2025-07-17,ClientI,Facebook Ads,ClientI-FB-Prospecting,45277.0,1276,3676.94,54,2.82,2.88,68.09,7,ClientI,Other,2025-07-17
2024-12-18,ClientD,Google Ads,ClientD-YouTube-Awareness,72779.0,662,1995.46,20,1.46,1.88,62.36,12,ClientD,Other,2024-12-18
2025-09-30,ClientC,Facebook Ads,ClientC-FB-Prospecting,35942.0,2326,1713.79,78,6.47,0.74,21.97,9,ClientC,Other,2025-09-30
2025-01-04,ClientF,Facebook Ads,ClientF-Messenger,23316.0,1188,3078.41,25,5.1,2.59,123.14,1,ClientF,Other,2025-01-04
2025-08-30,ClientI,Google Ads,ClientI-Shopping-Products,8076.0,167,719.82,5,2.07,4.31,143.96,8,ClientI,Other,2025-08-30
2025-05-03,ClientA,Facebook Ads,ClientA-FB-Video,48988.0,1807,1732.36,7,3.69,0.96,247.48,5,ClientA,Other,2025-05-03
2025-05-25,ClientF,Facebook Ads,ClientF-FB-Prospecting,22728.0,1156,2783.59,16,5.09,2.41,173.97,5,ClientF,Other,2025-05-25
2025-04-08,ClientL,Google Ads,ClientL-Search-Nonbrand,14036.0,197,234.3,8,1.4,1.19,29.29,4,ClientL,Search,2025-04-08
2025-10-04,ClientA,Google Ads,ClientA-YouTube-Awareness,15577.0,1079,1420.08,18,6.93,1.32,78.89,10,ClientA,Other,2025-10-04
2025-11-10,ClientD,Google Ads,ClientD-Display-Prospecting,62176.0,1025,6264.99,46,2.64,3.82,85.12,11,ClientD,Display,2025-11-10
2024-12-25,ClientH,Google Ads,ClientH-Shopping-Products,7998.0,91,107.6,3,1.82,0.74,22.42,12,ClientH,Other,2024-12-25
2025-08-14,ClientC,Facebook Ads,ClientC-IG-Stories,29046.0,1912,1379.27,4,6.58,0.72,344.82,8,ClientC,Other,2025-08-14
